#{"t_start": 1763582220.806272, "env_id": "None"}
r,l,t
1785.013315,1001,2824.803162
1621.254906,1001,2844.362476
1662.113777,1001,2853.053737
1757.835992,1001,2873.653295
1730.709272,1001,2882.705811
1763.671161,1001,2908.031894
1748.341554,1001,2916.717114
1677.339039,1001,2934.783557
1945.971999,1001,2945.025645
1528.453288,1001,2964.169941
1997.230223,1001,2973.801613
1795.026198,1001,2991.229805
2029.652096,1001,2999.935982
1621.163815,1001,3022.389178
2056.435898,1001,3032.53521
1857.269965,1001,3056.447773
1944.234946,1001,3065.022579
2082.913997,1001,3076.282734
1622.10027,1001,3097.519181
1637.692568,1001,3108.861161
1851.019231,1001,3127.599225
1624.348625,1001,3137.163196
1814.329127,1001,3162.134224
357.989328,281,3164.740059
1753.765842,1001,3189.289913
1881.233431,1001,3199.833426
313.189927,374,3204.148792
1567.871446,1001,3228.79341
2085.66154,1001,3240.790515
1851.433312,1001,3266.103024
1785.941913,1001,3277.53217
2058.774748,1001,3300.542859
1424.927076,1001,3311.790344
1840.663426,1001,3334.578879
1815.702969,1001,3345.614944
1818.771987,1001,3362.989871
1839.44511,1001,3372.554727
1640.584607,1001,3390.142366
1687.394777,1001,3398.83953
1529.840259,1001,3417.324313
1727.398077,1001,3425.804349
217.707538,243,3427.829338
1733.594507,1001,3447.016619
1966.49997,1001,3455.470443
1812.663725,1001,3474.232325
1540.897288,1001,3482.53375
1718.778581,1001,3502.598718
1927.722834,1001,3512.812974
2034.651119,1001,3533.189809
276.711989,283,3535.538677
1794.562702,1001,3545.616648
1573.907874,1001,3563.935177
1892.421636,1001,3573.245371
1750.136652,1001,3591.703945
2005.502362,1001,3601.436263
1725.653602,1001,3620.661158
1923.266096,1001,3629.746337
1695.231847,1001,3650.534323
